Campaign Name,Line_Item,Date,Phase/inputs,State,Geo Cut,Audience Cohort,Platform,Publisher,Devices,Section,Ad Unit,Ad Size,Language,Deal Type,Planned Impressions,Delivered Impressions,Planned Clicks,Delivered Clicks,Planned Video Views,Delivered Video Views (True Views),25% Views,50% Views,75% Views,100% Views,Planned Spends,Delievered Spends
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Skept_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-13,Media Plan,Karnataka,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,400185.6,,2201.0208,,300139.2,,,,,,44020.416,
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Skept_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-14,Media Plan,Karnataka,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,400185.6,,2201.0208,,300139.2,,,,,,44020.416,
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Skept_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-15,Media Plan,Karnataka,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,400185.6,,2201.0208,,300139.2,,,,,,44020.416,
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-22,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,65454.0,2622.8928,286.0,357667.19999999995,0.0,58143.0,55433.0,53669.0,52442.0,52457.85599999999,7590.110154
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-23,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,21547.0,2622.8928,71.0,357667.19999999995,0.0,19507.0,18751.0,18231.0,17893.0,52457.85599999999,1997.386876
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-24,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,146244.0,2622.8928,786.0,357667.19999999995,0.0,130744.0,124784.0,120936.0,118221.0,52457.85599999999,17919.164012
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-25,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,162094.0,2622.8928,820.0,357667.19999999995,0.0,146097.0,139764.0,135577.0,132570.0,52457.85599999999,20231.376297
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-26,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,248866.0,2622.8928,1471.0,357667.19999999995,0.0,222880.0,212268.0,205265.0,200488.0,52457.85599999999,36429.241645
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-27,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,264869.0,2622.8928,1556.0,357667.19999999995,0.0,236948.0,225690.0,218237.0,213004.0,52457.85599999999,38660.709086
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-28,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,393137.0,2622.8928,3146.0,357667.19999999995,0.0,347660.0,329009.0,316718.0,308382.0,52457.85599999999,54483.35264
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-29,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,489625.0,2622.8928,3632.0,357667.19999999995,0.0,453765.0,433143.0,419065.0,409037.0,52457.85599999999,63455.755763
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-30,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,523464.0,2622.8928,3510.0,357667.19999999995,0.0,489431.0,470770.0,457113.0,447227.0,52457.85599999999,56997.449677
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-08-31,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,2911109.0,2622.8928,27138.0,357667.19999999995,0.0,2729447.0,2626416.0,2546980.0,2486264.0,52457.85599999999,234152.633425
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-01,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,1549804.0,2622.8928,11856.0,357667.19999999995,0.0,1451523.0,1391002.0,1346423.0,1313011.0,52457.85599999999,167092.445392
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-02,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,547084.0,2622.8928,6199.0,357667.19999999995,0.0,504678.0,482952.0,466045.0,453788.0,52457.85599999999,42041.28795
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-03,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,683837.0,2622.8928,9421.0,357667.19999999995,0.0,623881.0,593025.0,569452.0,552007.0,52457.85599999999,43056.211028
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-04,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,659349.0,2622.8928,8747.0,357667.19999999995,0.0,601143.0,571848.0,549077.0,532258.0,52457.85599999999,42100.795436
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-05,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,593007.0,2622.8928,6597.0,357667.19999999995,0.0,541238.0,518376.0,500103.0,486999.0,52457.85599999999,41808.687485
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-06,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,579249.0,2622.8928,8300.0,357667.19999999995,0.0,527676.0,502609.0,482703.0,467924.0,52457.85599999999,37007.615718
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-07,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,713425.0,2622.8928,9808.0,357667.19999999995,0.0,650799.0,620074.0,594992.0,576237.0,52457.85599999999,42518.455514
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-08,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,610831.0,2622.8928,8666.0,357667.19999999995,0.0,557760.0,531410.0,509914.0,493974.0,52457.85599999999,36438.00461
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-09,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,482295.0,2622.8928,6559.0,357667.19999999995,0.0,446434.0,426904.0,411164.0,399192.0,52457.85599999999,26269.365985
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-10,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,672854.0,2622.8928,8859.0,357667.19999999995,0.0,616656.0,589501.0,567717.0,551179.0,52457.85599999999,42741.059635
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-11,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,428059.0,2622.8928,4797.0,357667.19999999995,0.0,396553.0,381285.0,368464.0,358591.0,52457.85599999999,26817.606348
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-12,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,882981.0,2622.8928,10964.0,357667.19999999995,0.0,817688.0,784652.0,757746.0,737387.0,52457.85599999999,52516.808116
XCIR24IN008_Amz CC Aug Q3 24,Karnataka_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ka_CPM,2024-09-13,Media Plan,Karnataka,Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Kannada,CPM,476889.5999999999,,2622.8928,,357667.19999999995,,,,,,52457.85599999999,
