Genre,Demo,Geo,Medium,Publisher,Platform,Section,Ad Unit,Deal Type,Targeting,Est Imp,CTR,Est Clicks,VTR,Est Video Views,eCPM ,eCPC ,Net Unit Cost,Total Net Cost,% Allocation,Duplication,Reach,Effective Reach,Audience Pool,% Reach,Avg. Freq,Start Date,End Date,Days,Reach T,Freq,Imp F,Budget T,Unnamed: 36,PG possibility,DV CPM,Total_Days,Campaign Name,Phase/inputs
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,228829.34999999998,0.003,686.4880499999999,0.85,194504.94749999998,285.0,95.0,285.0,65216.36474999999,0.04491422651635774,1.0,1220423.2,0.0,3051058.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",94500.0,0.004,378.0,0.35,33075.0,105.0,26.25,0.3,9922.5,0.006833582557337493,0.8,504000.0,100799.99999999997,1260000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,504000.0,1.5,756000.0,79380.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",126000.0,0.004,504.0,0.85,107100.0,60.0,15.0,60.0,7560.0,0.005206539091304757,0.9,504000.0,50399.999999999985,1260000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,630000.0,2.0,1260000.0,75600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Kolkata,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,114573.82500000001,0.003,343.72147500000005,0.85,97387.75125,285.0,95.0,285.0,32653.540125000003,0.0224883509431615,1.0,611060.4,0.0,1527651.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",142500.0,0.004,570.0,0.35,49875.0,105.0,26.25,0.3,14962.5,0.01030460861820733,0.8,760000.0,151999.99999999997,1900000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,760000.0,1.5,1140000.0,119700.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",190000.0,0.004,760.0,0.85,161500.0,60.0,15.0,60.0,11400.0,0.007851130375777015,0.9,760000.0,75999.99999999999,1900000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,950000.0,2.0,1900000.0,114000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Pune,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,79778.175,0.003,239.334525,0.85,67811.44875,285.0,95.0,285.0,22736.779875,0.01565872132666386,1.0,425483.60000000003,0.0,1063709.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
